,0
169,-9.223779510186326
170,-9.923947510742547
171,-8.52825752238848
172,-9.837371641384632
173,-8.839343727996996
174,-10.174688671460533
175,-11.383213772733944
176,-10.560951137949138
177,-9.490937089275548
178,-8.09671666331786
179,-8.077207740654803
180,-8.81666559678151
181,-7.037291833100237
182,-5.3653637608430635
183,-4.929583796024212
184,-3.53708217195307
185,-1.9849507261133699
186,-2.1568568507864034
187,-0.47196494154775026
188,1.0892383404007158
189,0.44084641909331834
190,2.7308003462439814
191,2.323695762130686
192,5.147892039175217
193,3.8302667591774746
194,4.523938201415764
195,6.80780317143171
196,6.925958376771089
197,8.003035343905623
198,8.195672813825746
199,7.491769735322329
200,10.096171621921123
201,12.60413470784458
202,8.39057735271414
203,9.593174996758938
204,9.439970306157733
205,9.669906889793685
206,7.836627127136521
207,9.564998732077736
208,8.031020541022777
209,8.852711419877549
210,8.227403498129709
211,8.069737651143857
212,6.783476760337226
213,6.846747934393689
214,4.406597325135939
215,5.889928027685888
216,2.6799700943993576
217,0.8965234344417146
218,0.42261128370265855
219,0.07657943882417406
220,0.8894391826503013
221,-0.946033373431356
222,-1.8588912968425293
223,-2.840738791936891
224,-3.971909093565779
225,-4.518810166575099
226,-3.0829714836499784
227,-6.402436886087889
228,-8.515723176220172
229,-8.084896236425898
230,-7.375729441794652
231,-8.475409639409362
232,-9.958695717794896
233,-9.02068883462402
234,-8.964941540654056
235,-8.997765393534557
236,-9.854233423033218
237,-10.196606007964476
238,-10.075985094410388
239,-8.354883740732207
240,-7.771048886782567
241,-8.876041168485683
242,-7.099488968324411
243,-5.504487514398468
244,-6.550942951113172
245,-6.4331150909943435
246,-5.492238240856071
247,-2.9290375892616423
248,-4.14458718673585
249,-2.644925213290737
250,-1.3923368734982637
251,0.13087400322958948
252,0.85568923256468
253,2.1902964738653834
254,4.594319802782324
255,4.652326215968534
256,4.303232521470674
257,5.405989684422901
258,7.388142267959875
259,7.165802236221854
260,7.103483027595891
261,6.849724442940479
262,8.80824819857008
263,7.8745981560052805
264,10.327308244246382
265,8.97994136955567
266,9.165432990732988
267,10.43918646244196
268,9.857689968157775
269,9.484460478889384
270,8.745707265162174
271,7.773932918827525
272,7.85510099828654
273,7.371954096772195
274,8.034118842455987
275,5.59905349836736
276,5.928614707754842
277,4.539743021984125
278,4.0836472779313215
279,4.019784616008471
280,2.2904708167831576
281,1.7513581631347537
282,0.4130105166691507
283,-0.48982078335414436
284,-1.5981861372991435
285,-0.3243844578901769
286,-2.7255776601880326
287,-3.8706494848151305
288,-3.7120414026103057
289,-6.567959220897238
290,-7.64624637422325
291,-8.210145927795596
292,-8.510241471241024
293,-9.234193014687555
294,-10.571794683647667
295,-9.293240941670927
296,-10.464437832091225
297,-9.906354679547794
298,-7.926141564681157
299,-10.660276741187669
300,-10.19041951807399
301,-10.717392865975425
302,-9.746405657543463
303,-9.732409371063465
304,-8.882747364106827
305,-9.262765468254981
306,-7.897224241731021
307,-7.511828937449436
308,-5.9987878413449955
309,-5.275889180425818
310,-3.7125572345675315
311,-2.1911148894683112
312,-2.214625444986958
313,-2.157413336821366
314,-0.9587956140261414
315,1.201072792807381
316,0.18023481001988584
317,2.240539904926563
318,2.76959854713978
319,5.770402212012149
320,6.879523906231236
321,6.061499820587558
322,6.604825467372959
323,6.870986377149477
324,7.912139788166989
325,9.600628104376977
326,8.642173162430412
327,11.733755320196465
328,8.647545379544631
329,9.330022926630912
330,10.984415032092903
331,10.30084761443881
332,10.184524709297008
333,9.2746450980552
334,8.464406572465014
335,8.278750949147708
336,6.980594642345212
337,6.4145237765890775
338,8.227053450011088
339,6.849972782844039
340,6.326912461750803
341,3.611766365914818
342,2.628557912204477
343,2.1280003294139322
344,1.8181925731468231
345,0.13891499861039225
346,-0.6073628838841105
347,-2.5352849557399404
348,-3.0294747153078214
349,-5.742070899149937
350,-2.8029303724335426
351,-4.096965502884896
352,-7.395945137639357
353,-5.349033535200753
354,-6.299090189842053
355,-9.533362321700267
356,-7.252600759365776
357,-6.810396139855866
358,-10.015728692016975
359,-9.933303896646072
360,-9.1975801510275
361,-9.458203393622822
362,-9.286782408554695
363,-9.64978249074654
364,-8.216909267094263
365,-8.743828574175284
366,-10.293977148686725
367,-9.380531247116142
368,-8.267458078853076
369,-7.064740676217902
370,-5.186188360781674
371,-4.037436915163972
372,-5.530356819157958
373,-4.018062668275083
374,-1.7529163968614867
375,-4.132293095633305
376,-0.08745269386728105
377,-1.0089295314088562
378,1.082686968195781
379,2.0063370600761483
380,2.9209486536312625
381,3.823469901159948
382,3.1766080849788123
383,6.784050635831558
384,6.04959452487836
385,7.209601519611389
386,7.048316876032883
387,8.080933046074051
388,9.455042019887822
389,9.185365019490373
390,9.941902718323735
391,9.830868701001794
392,9.96686421089109
393,10.6866227544823
394,9.668308166399855
395,9.316117396925343
396,8.703150753976525
397,8.808024505684028
398,6.429933071046214
399,8.351970510503152
400,8.987966959260442
401,5.699652457583878
402,4.51281671733444
403,3.762735227714112
404,2.265846821827444
405,3.822407130205363
406,2.196626335780776
407,2.743498327134165
408,0.766855998457538
409,-1.6050903291623213
410,-1.5698138217817341
411,-2.9751042479618777
412,-2.9636403442019703
413,-4.3668766546682285
414,-5.010864440462005
415,-6.127672235424047
416,-7.09561673605328
417,-7.428667787027963
418,-9.05189824920231
419,-9.091429810535848
420,-9.352120051437112
421,-9.692799965298901
422,-9.778190950422358
423,-10.633708810338103
424,-9.753933990901363
425,-11.606746475566847
426,-9.066074243368206
427,-9.815585636946068
428,-11.237832725251462
429,-7.077475656178673
430,-10.30648812613849
431,-7.773768446996055
432,-4.771726680717524
433,-5.856012950907008
434,-7.497315929572751
435,-2.757624202774017
436,-3.0961781308936307
437,-1.7071443709047907
438,-0.8108224982489063
439,-1.16013597828049
440,1.1471245175150775
441,2.5372829911642376
442,0.0026572530929138694
443,2.211577958321404
444,2.598894993390312
445,4.509941757975931
446,4.673798141253772
447,7.968947308282064
448,7.10238933624843
449,7.533666374316967
450,6.552392133771328
451,10.390063438242429
452,9.406415307510091
453,9.07943205257878
454,9.257035153784875
455,9.025789194368768
456,10.241121282860254
457,9.057362659875777
458,10.108333784878972
459,7.105079305986677
460,8.015447291032881
461,8.773374748067313
462,6.865183726332285
463,6.201519281730668
464,6.2213535304534595
465,7.027181083287554
466,4.751533117348681
467,3.5785262721866062
468,1.9543568476272004
469,1.45851228217829
470,-0.12149850827778375
471,-1.3679945893329089
472,-1.481140884517143
473,-2.8419149419953857
474,-1.646818289135038
475,-3.728550906307697
476,-5.419783370869449
477,-6.265046804803749
478,-7.2577136757004705
479,-6.88532732968096
480,-8.452111036242663
481,-9.49800453653748
482,-8.936902275063312
483,-8.929811750184662
484,-7.976509290227874
485,-9.023208113083712
486,-8.456631391106683
487,-9.591162401497332
488,-10.623029822341783
489,-8.41767235201332
490,-10.169583765342365
491,-10.365603675910195
492,-8.252336518953147
493,-8.070001186290957
494,-7.330524948521787
495,-5.799123411512888
496,-7.000806981079372
497,-4.786128307696168
498,-4.430695048514469
499,-1.4835976522215728
500,-1.6106796948821114
501,-0.6353170989977168
502,-1.3855103094176866
503,-1.6245324997625115
504,0.5081201723693011
505,2.6287351244662984
506,2.313394892188911
507,4.080105589475082
508,2.9048328569344792
509,5.97778161815746
510,5.720373685769363
511,8.41810652168457
512,8.388404207430192
513,8.664969418403693
514,8.246805506403348
515,10.668584666620708
516,11.775083232381117
517,9.946752424202309
518,10.364505065960659
519,7.0862776747832275
520,9.71817627225749
521,8.93191211370703
522,8.65638334598656
523,9.808543110716638
524,7.481256735930588
525,6.333751022656436
526,7.611028324273077
527,7.713617935866271
528,5.978245220532766
529,4.135851832121998
530,4.641040741286405
531,2.971189101903772
532,2.5130361292869585
533,2.1586281371191673
534,-0.0067283024629992
535,-0.7018645408834047
536,-0.9784172354478425
537,-3.343982402482587
538,-5.17091732222269
539,-5.977751353351778
540,-5.143798039869119
541,-6.618050078659022
542,-7.5993591630232125
543,-7.7683764070722745
544,-8.91432761998112
545,-9.79710270225666
546,-7.803415499176955
547,-10.922846085638879
548,-11.259827389336861
549,-10.784496832126285
550,-7.536852981919541
551,-9.142516002086285
552,-9.579231002111937
553,-10.150661387203446
554,-7.2971986129963335
555,-9.800496036503834
556,-8.05220137114438
557,-8.604668761374429
558,-6.333825423605905
559,-4.111121787874202
560,-4.910984171783059
561,-5.958518597186575
562,-2.840805524484722
563,-0.5328602066977544
564,-1.5403119340334541
565,-1.7601078057902373
566,1.2930978983203099
567,0.32764666094006856
568,2.8915276147859257
569,3.740909146502199
570,3.3544320734230224
571,1.8051249093374193
572,4.325617268952344
573,8.354802938034931
574,8.775172966994852
575,8.616797984079948
576,7.387233531513565
577,9.192743207719586
578,11.706851962070768
579,7.2332913649690695
580,8.853662586075902
581,11.173537177298968
582,9.656408897800977
583,9.426148545446521
584,9.725720471738533
585,9.3956185448423
586,10.251664700345177
587,7.815577798544787
588,8.658458601345476
589,7.319073323956449
590,8.25845097523906
591,4.786912624646102
592,5.056905992060263
593,3.180909927014366
594,2.5909025554336136
595,1.0093585392907634
596,0.11178856561263906
597,0.8839055107285357
598,0.5225887366776658
599,-0.980930978397202
600,-3.7971778995201135
601,-4.717841768045007
602,-3.3241223359516514
603,-5.031777541184007
604,-6.967278681695195
605,-7.2271926914721725
606,-8.05041670977357
607,-9.245953064376227
608,-9.069261925606131
609,-9.443668076326789
610,-12.520104836443657
611,-8.909484390506044
612,-10.87987500264948
613,-10.753575332672776
614,-9.356363514302123
615,-9.015247782440108
616,-9.5770701464422
617,-10.004144508994532
618,-9.56302902936898
619,-8.510430650824583
620,-7.280044450769731
621,-8.763293487527507
622,-7.240309677399475
623,-3.21577468879146
624,-5.720447598789933
625,-4.6479515396122215
626,-1.7294418086999417
627,-1.2233510890091703
628,1.558812472507613
629,0.4299077433618576
630,2.1696165953590474
631,0.9969656467595223
632,4.847809696435724
633,2.6483617685928817
634,6.966629073721186
635,6.583051592053548
636,6.041282199212225
637,8.560412179739773
638,8.745995211531934
639,9.483953044703737
640,8.151947904744148
641,9.372860560754747
642,13.009680074282663
643,9.952196058666157
644,9.71299664990926
645,10.195494642284519
646,10.608178816658885
647,10.197749554199738
648,7.687712180674854
649,9.151084599234522
650,8.880205090730072
651,6.8272989498321675
652,7.786334392259903
653,6.828060161500407
654,4.467559809904249
655,2.0142704587728373
656,5.162997388086839
657,3.358592322026811
658,1.347109163065994
659,-0.45284126637469235
660,1.19809913370049
661,0.03830076668203852
662,-4.184051426210766
663,-3.3307437954705197
664,-4.913679301137913
665,-6.687268955586604
666,-7.456553381568968
667,-5.445474224874156
668,-6.995833206541365
669,-8.505911331746427
670,-12.166377260191076
671,-7.563880504830681
672,-8.23955200069418
673,-8.768022735963351
674,-8.976239778826308
675,-9.33948961599575
676,-9.276160441715396
677,-10.415875180976983
678,-10.428028265500297
679,-8.947585726797852
680,-11.081605797912353
681,-9.588626370258545
682,-6.282860447235857
683,-4.681663517138281
684,-6.30003614158338
685,-5.8963041910503495
686,-6.1756453504079305
687,-4.292196296680755
688,-2.736591233594738
689,-2.6835032136536854
690,0.1434391026226831
691,1.1859970331768872
692,-0.04544868151377357
693,1.9256036070956073
694,3.18551477362627
695,4.751698386954241
696,5.766760484888249
697,5.696960038434542
698,6.598434697456376
699,7.682760863737618
700,9.59664933345681
701,8.933417984610212
702,7.838048508314495
703,7.3687224369616775
704,9.534124762242067
705,9.019549900232741
706,10.28542168503078
707,11.15125633025313
708,10.83663373526878
709,9.021129294432203
710,7.88673911547184
711,8.261633567555949
712,7.098206661843376
713,7.624576469158453
714,6.647811339945765
715,7.234728023124697
716,6.204616779937279
717,4.690828421482846
718,0.8685338053917793
719,3.843588335779902
720,1.0650856188333147
721,-0.2569431853095936
722,-0.3116432678964334
723,-1.162716555017679
724,-0.9690988109191985
725,-2.3527557216112065
726,-3.1431960860660255
727,-5.479553006362771
728,-4.956566801140699
729,-5.261717799791821
730,-6.49820773653226
731,-6.38582871562116
732,-7.185931402949797
733,-10.323290065891058
734,-8.897069775603638
735,-9.05271741046176
736,-11.10095145840419
737,-7.132150635059294
738,-10.353841043433972
739,-11.3191720703018
740,-9.456187261767985
741,-10.560561660768144
742,-10.779890423182387
743,-8.396558726576739
744,-8.692796839221703
745,-9.106786603492841
746,-6.637395307976302
747,-6.727748587834631
748,-4.050348285333344
749,-4.49374774708798
750,-3.7459373606849495
751,-3.8309835934929684
752,-3.1446310155731503
753,-0.5246148366775405
754,-0.36989276362305706
755,0.9207251287691502
756,2.9656480353932855
757,4.2851308567006186
758,4.351560961827643
759,5.134455690645872
760,4.151680936830867
761,4.63000288943953
762,6.856574030098026
763,6.830848132292951
764,7.991438875519342
765,10.01642070857603
766,10.55675986909053
767,8.42471636635147
768,7.274465695161964
769,8.363061577138488
770,11.400687830877825
771,9.946109650101691
772,10.118168060178679
773,10.280832210837037
774,9.925907008155312
775,8.656768357474313
776,7.8231962727628
777,6.787610120650052
778,6.30328907881044
779,5.3562698887882165
780,5.552727410684899
781,7.1225024164112885
782,4.850487446967325
783,2.0470167590558117
784,1.1692206804380303
785,-1.591165225870132
786,-2.663615938890152
787,-1.6380272851262414
788,-1.970252934410861
789,-2.6472032699297614
790,-5.237927175585272
791,-5.116574923835879
792,-6.599342129464761
793,-5.453541612091313
794,-5.945362209140804
795,-9.407312251622944
796,-7.425420534787253
797,-10.035885979483137
798,-11.231703852917292
799,-11.200794266835914
800,-9.432785433156232
801,-9.753409946965087
802,-10.01689888996011
803,-9.646019020966394
804,-10.211332884577125
805,-7.674752856970565
806,-8.47116536414433
807,-7.60680887186163
808,-7.65663361456019
809,-7.169829978373672
810,-6.293157468388813
811,-4.9523206599435134
812,-3.196059356307454
813,-4.702579783212284
814,-2.422246172428167
815,-1.6692576815532438
816,-1.9540371807469779
817,0.5624622443353187
818,0.9998467281305359
819,1.8659482466469006
820,1.9155965416786527
821,5.26366036100039
822,3.7530936007469173
823,5.993487232198968
824,5.442696825596884
825,6.81975391905252
826,8.518333219398247
827,8.739891991222539
828,9.703472426504874
829,10.96734658837655
830,10.056232163207879
831,10.46009658743732
832,11.774274901355065
833,11.127035938651991
834,11.45829900776893
835,10.252129546914503
836,8.854961546542162
837,10.504946699685416
838,7.460152236084566
839,9.577937297841645
840,6.905819744448461
841,6.493620513859879
842,5.019048657908384
843,3.2689420938503297
844,3.9058994368949755
845,3.7310503268292683
846,2.3915602714607824
847,0.2465096502616977
848,0.31538490280837733
849,-1.4959659892629364
850,-2.155869856405231
851,-2.4012111529770683
852,-4.164884529970518
853,-5.070595710676093
854,-6.044015721328023
855,-6.527357326876862
856,-6.71977132172007
857,-5.92676753501315
858,-8.068053431110716
859,-7.799235662672305
860,-8.454532304082502
861,-8.483651929192565
862,-9.589955889794153
863,-8.620082337945917
864,-10.285615972601786
865,-9.380650518685366
866,-10.021230248904573
867,-9.290016406479111
868,-6.739551124939691
869,-6.888281501162627
870,-9.597358608537519
871,-8.574935699670467
872,-7.125376380947828
873,-5.010184763435523
874,-5.000016383739499
875,-5.002156638923293
876,-2.9608354223707583
877,-1.7610792275056957
878,-2.6895537437068224
879,-1.2231156318361767
880,-0.6917338713968134
881,0.1090938102525354
882,1.369727235054298
883,1.5239149282550637
884,3.6003458733157543
885,6.13676719904565
886,6.807876692832019
887,5.519833575060822
888,6.692853403197749
889,8.43055513914602
890,9.08438830352623
891,7.497549628339412
892,8.877261538317047
893,8.317840545806733
894,9.787700376443688
895,10.163403644154705
896,8.384971927126045
897,11.080981349140814
898,9.069820144566267
899,8.901195303650233
900,8.227469865788644
901,8.841034094226721
902,7.539735807714487
903,5.973076910931537
904,6.150370146627699
905,5.953087557174439
906,4.237990290038112
907,3.869532273357693
908,3.9119007357771376
909,2.09214334278436
910,-0.3501087838947532
911,-0.03693878879254557
912,-0.8023350324155851
913,-1.2693472392784244
914,-2.1974068999965573
915,-3.6733887530944505
916,-6.077651593610781
917,-7.306616119339724
918,-6.799733925237417
919,-5.973160937798492
920,-5.885010075164821
921,-9.745786688877883
922,-9.148187502723072
923,-9.832783427147895
924,-10.44389281007526
925,-9.710018141745634
926,-10.45017531245327
927,-10.41348125857189
928,-10.82823517957069
929,-10.314417555738613
930,-11.575333375677255
931,-8.67971959835087
932,-9.601194011120832
933,-10.309028127473216
934,-6.93001266063005
935,-6.900788828853209
936,-5.087272896678516
937,-5.512535467959749
938,-5.023931068782698
939,-3.890129399516322
940,-1.9939409791056373
941,-2.331159156650908
942,1.6976407994227962
943,1.996083097422554
944,1.0171933712482726
945,2.082489280248218
946,4.808640590136143
947,4.926730253399206
948,4.081361596110762
949,4.122223379000188
950,7.210871855071818
951,7.1533743507603145
952,8.16805634093424
953,9.215524498004527
954,9.525684331684497
955,8.067482712771223
956,8.814266131205112
957,9.975303175390332
958,10.51779697020492
959,11.327217431157123
960,9.477518948006056
961,6.921045127040747
962,9.550926600329301
963,8.204039808586394
964,6.89293173411962
965,8.468346206133319
966,8.90239213510527
967,5.934768020530419
968,4.832016268099715
969,6.005529801338065
970,2.301291284821155
971,2.725842300586248
972,-0.5054132415842498
973,1.1071853166016912
974,0.06532533225900466
975,-1.0677815213150152
976,-3.260587700879543
977,-3.2017098613111945
978,-4.015304414642037
979,-6.148733107707686
980,-5.110207465632542
981,-7.352766987301464
982,-6.031920803540515
983,-7.6497904418857
984,-10.552190846441711
985,-10.692534179149206
986,-8.480971868868767
987,-9.439849399367517
988,-9.533598170511617
989,-9.874615012494859
990,-9.324039948909155
991,-9.561386641845742
992,-9.417094834837455
993,-11.481811168779108
994,-8.544127827243175
995,-8.749944560420689
996,-7.437784630090013
997,-7.658761253572687
998,-6.617567791533215
999,-4.554117102665854
