,0
317,33.91033014161643
318,38.73383212959119
319,35.59961736739351
320,35.751316384935976
321,37.46081293563696
322,40.9151330124792
323,42.104006572979685
324,43.277231682444416
325,41.89638876089558
326,42.07679399418724
327,42.76287384834859
328,41.72550918096268
329,46.31216761693747
330,46.81621451400084
331,44.104679352571964
332,44.13762489073139
333,46.23333253480601
334,45.340674691407834
335,41.76771888731691
336,38.412624282996894
337,47.001586621154914
338,40.82731453984195
339,36.33188563318917
340,42.968641572744545
341,40.44155484022942
342,39.30657633368219
343,38.247852688153124
344,35.63849220963649
345,31.604637229459836
346,31.565783669449495
347,37.10893944439533
348,31.62352273683757
349,34.79558361194071
350,28.222223840277586
351,31.332403397327173
352,26.33439918788379
353,27.968011706586477
354,23.11957886276507
355,27.897166388472048
356,24.435745841837402
357,25.523964121050327
358,27.13387695737949
359,25.67653608047616
360,24.81984419799941
361,20.121754350036078
362,24.066919101821398
363,28.451362133473133
364,23.71714714257536
365,26.609937543103406
366,24.822189324017348
367,29.90575859164022
368,27.943607777348095
369,32.06976227299722
370,31.47088952598957
371,29.486760615389162
372,33.35542781876013
373,35.155405911472386
374,36.65510330311874
375,40.77720627002598
376,41.941388053382035
377,38.092187096261036
378,40.42269555655725
379,38.34215038746554
380,37.186351265317
381,48.31967655621159
382,37.71580164970089
383,46.98338797185724
384,46.99000008003796
385,45.69803832450733
386,43.62848146406963
387,44.440761103419916
388,54.43951083296262
389,44.87970811976567
390,45.742653291763204
391,50.41987756485206
392,53.916086979547984
393,50.36899070805394
394,50.61934104138507
395,51.95975771283374
396,40.966960911079575
397,50.763938520426194
398,47.2457571084459
399,49.987985915380065
400,47.38383119288149
401,47.801988398701255
402,47.97639507709891
403,42.88069734655903
404,40.216146729041235
405,40.361336232671626
406,44.39907315572378
407,39.92083209348739
408,41.60594933452692
409,37.455336304972896
410,43.031394650622644
411,42.305238741000366
412,35.509833241839
413,40.074894677988375
414,38.50292794361386
415,36.84203788470234
416,34.18045013161692
417,38.6623068152671
418,38.11027412569573
419,30.96552002285689
420,28.760483618780867
421,35.659549462039
422,31.551826563490838
423,36.95345157638212
424,29.06000120450384
425,29.726499395323142
426,33.455289107146456
427,28.80338874197836
428,30.00965784135218
429,30.841730715686673
430,33.968088644744064
431,39.98712930797323
432,30.991476446442086
433,38.52021797804409
434,36.972815909191
435,41.5753609166751
436,34.922863909845574
437,37.122119579732214
438,43.06881356881621
439,43.19618821922304
440,48.65065546797878
441,43.78632753445151
442,43.32314092432224
443,49.33354949884219
444,47.00831925454377
445,48.904183873871105
446,46.96104496629653
447,56.59512159170386
448,54.336942045945776
449,54.902574436454216
450,50.666126994293315
451,56.08953688685744
452,52.37707061635817
453,60.213453617600194
454,58.77760669033988
455,51.721170538625486
456,57.69498392988525
457,56.307900250045
458,55.767531021815046
459,56.570008233961275
460,56.712941673479065
461,54.06918543278658
462,54.19848146842904
463,54.10058528776679
464,55.512639110723896
465,49.89363977181066
466,50.1725136848366
467,50.88041515698168
468,50.04166823353631
469,44.23211094414151
470,53.66391069628515
471,53.18440884196502
472,47.43095084745722
473,42.28058703483962
474,39.32115144984482
475,48.16583793403909
476,42.138266721952874
477,43.22465777199429
478,42.96746830801357
479,38.524571881929184
480,38.072328407181864
481,43.03419673201106
482,42.350439453644995
483,40.19678478933275
484,37.895213939084364
485,35.379443177307714
486,36.002996987766004
487,40.15519735285582
488,35.28923187278295
489,40.24827609972125
490,33.375909814768
491,35.895271961323616
492,46.45968957044682
493,40.98256616664253
494,42.927794884360836
495,50.301044755610505
496,40.64597184889521
497,40.675733386747126
498,45.135472226739324
499,45.434255738049394
500,44.393465144073545
501,48.580346449844434
502,44.97515088976624
503,47.31141607051405
504,57.310958754035205
505,50.7697317824327
506,51.65707208986008
507,58.96926728227432
508,65.6507689236005
509,52.210725354125564
510,57.785680554476436
511,58.69962852897438
512,56.2246226376322
513,60.13994232006016
514,55.160947681834074
515,65.26424701906504
516,63.28955229097364
517,60.39347017927342
518,61.92066104295842
519,60.77437042859507
520,59.48383003817723
521,58.433104213356074
522,62.624420565970595
523,60.15478833785339
524,57.759075474112414
525,60.219935926309226
526,59.77355566654884
527,64.19362291156308
528,61.59710578371963
529,60.24928307504937
530,59.482955282537944
531,53.008051067730285
532,55.35003103437782
533,52.72981951746745
534,55.41851236551975
535,49.94060613776825
536,51.82090617282228
537,46.20861932498238
538,48.37524644030475
539,45.685215796474125
540,46.96844437650576
541,51.418640029505525
542,48.50643745226514
543,43.52750485645106
544,42.36974226667601
545,51.00086649232088
546,47.912654832034896
547,48.980246932893394
548,47.17284985048028
549,44.90525763000425
550,42.443153767455755
551,45.823157036556466
552,46.14616890085652
553,42.415557602925716
554,44.75407256090395
555,50.31391682276064
556,50.308762972772016
557,49.89186761778372
558,49.672857895207244
559,47.19985355830765
560,50.20566802464832
561,50.533653563434264
562,50.61889123372973
563,55.92018310477538
564,54.36082400527415
565,51.83314322292255
566,61.59374646693796
567,59.46483034838669
568,57.697567630999266
569,59.092967595608876
570,56.027788349252255
571,62.55244320134685
572,64.86553727681206
573,62.421195994925114
574,64.76896186986785
575,67.29814306953634
576,70.38526367167151
577,67.19035405916298
578,66.92573775791956
579,65.79023889722683
580,68.50503795617327
581,65.11914423736518
582,67.81657828940814
583,68.33357382433695
584,66.73058967283393
585,65.83237596192893
586,60.81713682902084
587,62.88860327466832
588,67.40695347451464
589,65.16141053202308
590,59.53935931660262
591,64.36898480548459
592,66.91874598595825
593,64.62815600034068
594,64.3184516324891
595,64.39879427123455
596,56.985623848844
597,60.60780968702652
598,58.398552303603935
599,53.13848520159413
600,52.765566916161006
601,56.306913723395155
602,53.85339691380787
603,57.228218568163676
604,55.81634258732115
605,49.691328579477435
606,52.04651972930378
607,54.78699389428486
608,52.63322872604392
609,44.91766778306994
610,48.508176876532936
611,44.48851044297482
612,54.68549312094425
613,51.988949656678315
614,54.958240448462796
615,52.17432565344336
616,51.964460812196535
617,52.45351552460451
618,51.33746109548201
619,55.55474577607418
620,48.38406935160819
621,57.593045726310166
622,56.25266858544459
623,59.82600247720855
624,53.71388389275802
625,60.87845747596437
626,60.051645214876146
627,62.51797528309608
628,64.17343849477615
629,68.24756744437049
630,60.29787448007354
631,65.14634514973059
632,67.01060070325563
633,65.44426154726438
634,68.43164736959693
635,72.1632642554444
636,72.00206087905288
637,68.79648338646885
638,66.9810366063037
639,71.98084133425742
640,73.61267468726682
641,77.4389854410024
642,74.91584915196101
643,69.94784617491969
644,71.37719713470855
645,73.0997025913234
646,80.12245127015575
647,75.9596154107445
648,73.37924422674972
649,72.78377744613618
650,76.32692326612305
651,73.09158971507641
652,72.85505428060571
653,70.69616858994637
654,72.24207057237456
655,67.40894917798755
656,70.9181860858983
657,69.74049575604523
658,70.8242507775473
659,63.29169831726257
660,65.28984376197869
661,64.41609081946848
662,61.53674914263193
663,65.68804524646579
664,61.587843581394395
665,58.42675896507339
666,63.28882708327582
667,54.74367793894656
668,60.48047383112928
669,59.18231626953396
670,57.63793081249733
671,65.14858493853225
672,59.442645244126794
673,50.871295675518255
674,57.68115848163828
675,54.36912003954712
676,58.84922995659157
677,63.759596153269314
678,55.283299742964985
679,57.28262179573001
680,60.341157417435
681,60.799666355128586
682,60.250110157741275
683,63.27724503788612
684,62.65379193156037
685,61.988572414857096
686,65.84531207431608
687,62.64289046566839
688,66.98118408076839
689,66.27508960820933
690,66.49225509408161
691,63.68428415920572
692,67.7775706184867
693,72.20224192680186
694,73.13821596964456
695,75.30637918826709
696,77.75257127915161
697,69.7111676474774
698,73.9814154099259
699,77.32325327105508
700,76.53532174231151
701,74.85067164291584
702,79.66508805894969
703,81.05242006255787
704,83.05822387976187
705,74.99045117570597
706,74.4262229558112
707,84.4340953559003
708,81.57959074134617
709,87.93472810378718
710,81.12281955841954
711,82.85878337028156
712,78.82212170370484
713,81.65479515282118
714,76.5016511609198
715,83.54965582063481
716,78.24779062242139
717,74.5468782060994
718,74.67373522581559
719,78.13252502102539
720,73.3138386665827
721,69.92923673106532
722,70.1444964927704
723,67.7786930144465
724,71.32450789910396
725,67.47202213682137
726,69.1284074359798
727,65.40275380735453
728,67.99690802389223
729,67.27859503933806
730,65.50972216210492
731,69.5234355798454
732,59.886980621119065
733,62.96842366298459
734,66.08223380618341
735,64.71690520738
736,65.5062475415881
737,61.38723557559084
738,66.68308913285782
739,64.06152105453869
740,62.742962241886104
741,62.80113608518269
742,66.93367005632876
743,62.47631121229634
744,65.38592959377017
745,66.35878354618842
746,66.24531946694472
747,67.62731917664834
748,70.18338160822935
749,75.97858324220907
750,70.55521842428661
751,72.05964432678225
752,73.80713168543758
753,78.32151774137166
754,71.37632842760569
755,82.01497321382209
756,78.54647511782272
757,75.53838921862268
758,72.85412832296733
759,77.8920796744764
760,89.00623491821285
761,82.37975071118004
762,85.48500725610194
763,77.76428127765692
764,91.37077413322719
765,90.67380132156994
766,84.00205302831404
767,85.96783605265084
768,83.33421340964563
769,86.89945365171947
770,87.02765238775446
771,88.80094884462358
772,88.0452521991427
773,87.47942920414224
774,85.11276397902309
775,86.49878340465597
776,82.77426225343972
777,84.35858864696165
778,79.84900510787726
779,87.77335892541157
780,84.85186231693218
781,86.28574470891625
782,81.32521336627337
783,83.92178379730345
784,75.9464357137654
785,77.10484360682202
786,81.10810944806005
787,77.57937848347662
788,79.81836819007923
789,76.81041564499138
790,72.41864578587034
791,72.52295291629602
792,75.47994174868914
793,72.5036178493409
794,75.20274591441587
795,73.29819575936337
796,65.85184960232012
797,66.03196615599039
798,72.85054121661972
799,66.80693896903927
800,70.04155062929593
801,72.23760125967527
802,69.11454427434234
803,76.95148579456561
804,72.3652353440416
805,69.34533978081461
806,72.1820916566195
807,71.79871053079953
808,73.05521537646499
809,69.60992005413986
810,72.37040513631251
811,77.42931952635487
812,81.40035909705458
813,76.78254428230275
814,77.96601664840055
815,76.13171005347803
816,79.94126501396809
817,81.06955834681541
818,81.85232734868
819,85.29834320347256
820,91.08340571413216
821,89.22389895163138
822,93.56021404824753
823,86.20101030755335
824,85.07942359016191
825,89.5781888082405
826,91.0445162337345
827,91.22748940337831
828,92.54597345601422
829,91.25634018550707
830,92.08740594017648
831,90.21805114691996
832,91.72977406827884
833,91.6511564234823
834,96.81708456637844
835,95.20988973100442
836,90.38213577361742
837,96.06531080094561
838,92.37382806340793
839,91.40220095063381
840,89.45231163122708
841,90.93776004351668
842,82.83718642778402
843,87.923130376578
844,84.73544753928581
845,82.32440269600293
846,84.2461715946304
847,86.10303689625586
848,88.68377736109359
849,85.40338687339573
850,79.87472646904973
851,81.81856344194169
852,79.40058587830518
853,78.83010844901791
854,82.04143540268095
855,77.81762846321281
856,76.25531349095438
857,81.78501344032831
858,79.58217520762862
859,79.52203308023861
860,77.37417431783295
861,78.77002269192428
862,73.57466816979544
863,77.85557785908156
864,75.6032256732761
865,76.29673754610843
866,80.97360050214812
867,78.42188085309479
868,78.54414231152423
869,78.22531834972821
870,82.70904271689366
871,76.42584513715552
872,83.01951242176261
873,83.50503933494386
874,83.92434409390079
875,84.55314847006848
876,81.51508711292239
877,87.09883851240289
878,89.78706269358952
879,86.58557807421082
880,90.05595484907029
881,86.044374748753
882,89.38204413436895
883,89.46138295765738
884,92.75800551278238
885,89.52508060379381
886,95.94551296221772
887,92.46618582883909
888,101.22576165209313
889,95.96091482242385
890,92.72261002954393
891,100.03147500921811
892,102.18005848231135
893,99.34040717760915
894,103.69189913547422
895,97.98766079844094
896,100.25851655181633
897,93.89000752080962
898,94.66590736623262
899,96.46652894731913
900,97.50242669024503
901,94.90197761445674
902,97.69704664056539
903,96.9507807213046
904,86.99516192721543
905,98.55781524629589
906,95.86684371123216
907,89.3827302933248
908,97.51519296222297
909,90.47914867448883
910,97.06241113403725
911,88.18869506512381
912,86.49220767338879
913,88.91206273994182
914,88.31126997817046
915,86.67038206542854
916,82.98817704604924
917,80.47668131659648
918,87.70043615879857
919,86.7817646269136
920,82.26313933579458
921,78.37230104610342
922,82.03563057206324
923,86.94363881822804
924,77.67108008743108
925,84.38308806739806
926,78.61165264646534
927,87.28095333083172
928,85.73661423931107
929,82.46206130855496
930,85.57865054030935
931,85.67208864051393
932,82.40237391270173
933,91.47909992671092
934,85.02779812276606
935,91.49920988478226
936,88.56659050914436
937,79.97123341965384
938,93.27157414156724
939,90.95728801572365
940,95.48921184222172
941,89.60350061408639
942,92.20685690419198
943,95.14222606431345
944,94.26872084468611
945,99.00478955607294
946,99.08833921384345
947,100.01980185932314
948,98.8886595288453
949,95.23570573678322
950,105.15287899574996
951,102.59922841112775
952,103.02965617626185
953,103.63407259578167
954,104.85870015657622
955,108.18789544364
956,111.30501232645042
957,101.27997941567058
958,104.37615515148397
959,108.81004781593612
960,99.62009348836504
961,105.17983691160512
962,99.97905050701465
963,105.04174469386717
964,105.27677546715462
965,105.9783979673571
966,102.92696890607684
967,104.23069307977703
968,101.47676269701078
969,95.87132234833538
970,103.62174075053005
971,98.9269056149292
972,96.11741208285929
973,95.52045907808825
974,97.94645074806176
975,97.33610907486845
976,100.80460498862986
977,96.24149339205992
978,93.54593616634882
979,93.99120987797077
980,94.54137975342462
981,92.86427444022316
982,90.86776341976942
983,91.77242145203479
984,88.7290374524922
985,92.37698236815103
986,85.08576581368868
987,87.24600026320108
988,90.10816278649347
989,86.81999595190355
990,88.30042651512366
991,94.96005149526465
992,92.68106215602779
993,88.24443404716348
994,88.55933033537477
995,93.083170926493
996,94.71112048276078
997,94.18736051597915
998,91.48293923551348
999,92.66391776103079
